1.000000e+00 1.466789e+00
1.000000e+00 8.647990e-01
1.000000e+00 1.652848e-01
1.000000e+00 1.501161e+00
1.000000e+00 1.796066e+00
1.000000e+00 3.821863e-01
1.000000e+00 5.894409e-01
1.000000e+00 1.238184e+00
1.000000e+00 1.077489e+00
1.000000e+00 7.257428e-01
1.000000e+00 3.084892e-01
1.000000e+00 1.894122e+00
1.000000e+00 1.685116e+00
1.000000e+00 2.148117e-02
1.000000e+00 9.464821e-01
1.000000e+00 1.344980e+00
1.000000e+00 1.289172e+00
1.000000e+00 8.754144e-01
1.000000e+00 9.045826e-02
1.000000e+00 1.739079e+00
1.000000e+00 1.963664e+00
1.000000e+00 3.620402e-01
1.000000e+00 6.703763e-01
1.000000e+00 1.005886e+00
1.000000e+00 1.182344e+00
1.000000e+00 5.183425e-01
1.000000e+00 4.511944e-01
1.000000e+00 1.850059e+00
1.000000e+00 1.570733e+00
1.000000e+00 2.188657e-01
1.000000e+00 8.094020e-01
1.000000e+00 1.395157e+00
1.000000e+00 1.434176e+00
1.000000e+00 7.704186e-01
1.000000e+00 1.954543e-01
1.000000e+00 1.594075e+00
1.000000e+00 1.826472e+00
1.000000e+00 4.748481e-01
1.000000e+00 5.575681e-01
1.000000e+00 1.143079e+00
1.000000e+00 1.045152e+00
1.000000e+00 6.311507e-01
1.000000e+00 3.383859e-01
1.000000e+00 1.987251e+00
1.000000e+00 1.715738e+00
1.000000e+00 1.138703e-01
1.000000e+00 9.143977e-01
1.000000e+00 1.250152e+00
1.000000e+00 1.321754e+00
1.000000e+00 9.697643e-01
1.000000e+00 6.031930e-02
1.000000e+00 1.646196e+00
1.000000e+00 1.933288e+00
1.000000e+00 2.694089e-01
1.000000e+00 7.022185e-01
1.000000e+00 1.100961e+00
1.000000e+00 1.214710e+00
1.000000e+00 6.129651e-01
1.000000e+00 4.212672e-01
1.000000e+00 1.756899e+00
1.000000e+00 1.540081e+00
1.000000e+00 1.264461e-01
1.000000e+00 8.415170e-01
1.000000e+00 1.490016e+00
1.000000e+00 1.482982e+00
1.000000e+00 8.192249e-01
1.000000e+00 1.505712e-01
1.000000e+00 1.549192e+00
1.000000e+00 1.777607e+00
1.000000e+00 4.259831e-01
1.000000e+00 6.025138e-01
1.000000e+00 1.188024e+00
1.000000e+00 1.121300e+00
1.000000e+00 7.072987e-01
1.000000e+00 2.583453e-01
1.000000e+00 1.907210e+00
1.000000e+00 1.639527e+00
1.000000e+00 3.765901e-02
1.000000e+00 9.944978e-01
1.000000e+00 1.330252e+00
1.000000e+00 1.276808e+00
1.000000e+00 9.248185e-01
1.000000e+00 1.091849e-01
1.000000e+00 1.695061e+00
1.000000e+00 1.978171e+00
1.000000e+00 3.142914e-01
1.000000e+00 6.534124e-01
1.000000e+00 1.052155e+00
1.000000e+00 1.134611e+00
1.000000e+00 5.328651e-01
1.000000e+00 4.974779e-01
1.000000e+00 1.833110e+00
1.000000e+00 1.620122e+00
1.000000e+00 2.064873e-01
1.000000e+00 7.653689e-01
1.000000e+00 1.413867e+00
1.000000e+00 1.390593e+00
1.000000e+00 7.886034e-01
1.000000e+00 2.453998e-01
1.000000e+00 1.581276e+00
1.000000e+00 1.872199e+00
1.000000e+00 4.583193e-01
1.000000e+00 5.093846e-01
1.000000e+00 1.158127e+00
1.000000e+00 1.028638e+00
1.000000e+00 6.768927e-01
1.000000e+00 3.534504e-01
1.000000e+00 1.939083e+00
1.000000e+00 1.733907e+00
1.000000e+00 7.027180e-02
1.000000e+00 9.015842e-01
1.000000e+00 1.300083e+00
1.000000e+00 1.369228e+00
1.000000e+00 9.554706e-01
1.000000e+00 1.432578e-02
1.000000e+00 1.662946e+00
1.000000e+00 1.883548e+00
1.000000e+00 2.819246e-01
1.000000e+00 7.465721e-01
1.000000e+00 1.082082e+00
1.000000e+00 1.227242e+00
1.000000e+00 5.632405e-01
1.000000e+00 4.024032e-01
1.000000e+00 1.801268e+00
1.000000e+00 1.525773e+00
1.000000e+00 1.739050e-01
1.000000e+00 8.582520e-01
1.000000e+00 1.444006e+00
1.000000e+00 1.453034e+00
1.000000e+00 8.511666e-01
1.000000e+00 1.829434e-01
1.000000e+00 1.518698e+00
1.000000e+00 1.809808e+00
1.000000e+00 3.958063e-01
1.000000e+00 5.717909e-01
1.000000e+00 1.220656e+00
1.000000e+00 1.091113e+00
1.000000e+00 7.394897e-01
1.000000e+00 2.909603e-01
1.000000e+00 1.876470e+00
1.000000e+00 1.671489e+00
1.000000e+00 7.731445e-03
1.000000e+00 9.640177e-01
1.000000e+00 1.362638e+00
1.000000e+00 1.306676e+00
1.000000e+00 8.930408e-01
1.000000e+00 7.686232e-02
1.000000e+00 1.725361e+00
1.000000e+00 1.946164e+00
1.000000e+00 3.444186e-01
1.000000e+00 6.839713e-01
1.000000e+00 1.019604e+00
1.000000e+00 1.164725e+00
1.000000e+00 5.008458e-01
1.000000e+00 4.649048e-01
1.000000e+00 1.863648e+00
1.000000e+00 1.588362e+00
1.000000e+00 2.363729e-01
1.000000e+00 7.956773e-01
1.000000e+00 1.381554e+00
1.000000e+00 1.420462e+00
1.000000e+00 7.568263e-01
1.000000e+00 2.130766e-01
1.000000e+00 1.611575e+00
1.000000e+00 1.840193e+00
1.000000e+00 4.884472e-01
1.000000e+00 5.399429e-01
1.000000e+00 1.125575e+00
1.000000e+00 1.058752e+00
1.000000e+00 6.448728e-01
1.000000e+00 3.208780e-01
1.000000e+00 1.969620e+00
1.000000e+00 1.702147e+00
1.000000e+00 1.001568e-01
1.000000e+00 9.318932e-01
1.000000e+00 1.267770e+00
1.000000e+00 1.339279e+00
1.000000e+00 9.874117e-01
1.000000e+00 4.669857e-02
1.000000e+00 1.632453e+00
1.000000e+00 1.915749e+00
1.000000e+00 2.517472e-01
1.000000e+00 7.158497e-01
1.000000e+00 1.114715e+00
1.000000e+00 1.197056e+00
1.000000e+00 5.954321e-01
1.000000e+00 4.350176e-01
1.000000e+00 1.770528e+00
1.000000e+00 1.557735e+00
1.000000e+00 1.439781e-01
1.000000e+00 8.277713e-01
1.000000e+00 1.476392e+00
1.000000e+00 1.496609e+00
1.000000e+00 8.329736e-01
1.000000e+00 1.330366e-01
1.000000e+00 1.531535e+00
1.000000e+00 1.763981e+00
1.000000e+00 4.122353e-01
1.000000e+00 6.200436e-01
1.000000e+00 1.205676e+00
1.000000e+00 1.107559e+00
1.000000e+00 6.936796e-01
1.000000e+00 2.759943e-01
1.000000e+00 1.924737e+00
1.000000e+00 1.653282e+00
1.000000e+00 5.129238e-02
1.000000e+00 9.768382e-01
1.000000e+00 1.312715e+00
1.000000e+00 1.259180e+00
1.000000e+00 9.073122e-01
1.000000e+00 1.229086e-01
1.000000e+00 1.708663e+00
1.000000e+00 1.995790e+00
1.000000e+00 3.317890e-01
1.000000e+00 6.397010e-01
1.000000e+00 1.038566e+00
1.000000e+00 1.152109e+00
1.000000e+00 5.504857e-01
1.000000e+00 4.838838e-01
1.000000e+00 1.819394e+00
1.000000e+00 1.602617e+00
1.000000e+00 1.888600e-01
1.000000e+00 7.789658e-01
1.000000e+00 1.427586e+00
1.000000e+00 1.404183e+00
1.000000e+00 8.023159e-01
1.000000e+00 2.279053e-01
1.000000e+00 1.563659e+00
1.000000e+00 1.858598e+00
1.000000e+00 4.445963e-01
1.000000e+00 5.268935e-01
1.000000e+00 1.175758e+00
1.000000e+00 1.014918e+00
1.000000e+00 6.632946e-01
1.000000e+00 3.710747e-01
1.000000e+00 1.956585e+00
1.000000e+00 1.747622e+00
1.000000e+00 8.386512e-02
1.000000e+00 8.839609e-01
1.000000e+00 1.282581e+00
1.000000e+00 1.351575e+00
1.000000e+00 9.379395e-01
1.000000e+00 2.807049e-02
1.000000e+00 1.676569e+00
1.000000e+00 1.901204e+00
1.000000e+00 2.994585e-01
1.000000e+00 7.328207e-01
1.000000e+00 1.068453e+00
1.000000e+00 1.244781e+00
1.000000e+00 5.809013e-01
1.000000e+00 3.887729e-01
1.000000e+00 1.787515e+00
1.000000e+00 1.508247e+00
1.000000e+00 1.562567e-01
1.000000e+00 8.718737e-01
1.000000e+00 1.457750e+00
1.000000e+00 1.453458e+00
1.000000e+00 8.673374e-01
1.000000e+00 1.610526e-01
1.000000e+00 1.512310e+00
1.000000e+00 1.783696e+00
1.000000e+00 3.856860e-01
1.000000e+00 5.842168e-01
1.000000e+00 1.248341e+00
1.000000e+00 1.065383e+00
1.000000e+00 7.290180e-01
1.000000e+00 3.030320e-01
1.000000e+00 1.904534e+00
1.000000e+00 1.672019e+00
1.000000e+00 2.376454e-02
1.000000e+00 9.419863e-01
1.000000e+00 1.356354e+00
1.000000e+00 1.286828e+00
1.000000e+00 8.884513e-01
1.000000e+00 7.914551e-02
1.000000e+00 1.743635e+00
1.000000e+00 1.960328e+00
1.000000e+00 3.740853e-01
1.000000e+00 6.600248e-01
1.000000e+00 1.011404e+00
1.000000e+00 1.178783e+00
1.000000e+00 5.306504e-01
1.000000e+00 4.410991e-01
1.000000e+00 1.855345e+00
1.000000e+00 1.568134e+00
1.000000e+00 2.321349e-01
1.000000e+00 7.983148e-01
1.000000e+00 1.399450e+00
1.000000e+00 1.423042e+00
1.000000e+00 7.746660e-01
1.000000e+00 1.929311e-01
1.000000e+00 1.607421e+00
1.000000e+00 1.816300e+00
1.000000e+00 4.800568e-01
1.000000e+00 5.540531e-01
1.000000e+00 1.155433e+00
1.000000e+00 1.034756e+00
1.000000e+00 6.366232e-01
1.000000e+00 3.351260e-01
1.000000e+00 1.999372e+00
1.000000e+00 1.704349e+00
1.000000e+00 1.183509e-01
1.000000e+00 9.120991e-01
1.000000e+00 1.263234e+00
1.000000e+00 1.317213e+00
1.000000e+00 9.810922e-01
1.000000e+00 4.729754e-02
1.000000e+00 1.648555e+00
1.000000e+00 1.927755e+00
1.000000e+00 2.797450e-01
1.000000e+00 6.901581e-01
1.000000e+00 1.104281e+00
1.000000e+00 1.209440e+00
1.000000e+00 6.230757e-01
1.000000e+00 4.089746e-01
1.000000e+00 1.760476e+00
1.000000e+00 1.535773e+00
1.000000e+00 1.375180e-01
1.000000e+00 8.282326e-01
1.000000e+00 1.492600e+00
1.000000e+00 1.471895e+00
1.000000e+00 8.235185e-01
1.000000e+00 1.479712e-01
1.000000e+00 1.562461e+00
1.000000e+00 1.767511e+00
1.000000e+00 4.312686e-01
1.000000e+00 5.989525e-01
1.000000e+00 1.200332e+00
1.000000e+00 1.110949e+00
1.000000e+00 7.128165e-01
1.000000e+00 2.550096e-01
1.000000e+00 1.919255e+00
1.000000e+00 1.628214e+00
1.000000e+00 4.221544e-02
1.000000e+00 9.921539e-01
1.000000e+00 1.343289e+00
1.000000e+00 1.272312e+00
1.000000e+00 9.361918e-01
1.000000e+00 9.608734e-02
1.000000e+00 1.697345e+00
1.000000e+00 1.972714e+00
1.000000e+00 3.247033e-01
1.000000e+00 6.413067e-01
1.000000e+00 1.055430e+00
1.000000e+00 1.129387e+00
1.000000e+00 5.430220e-01
1.000000e+00 4.851085e-01
1.000000e+00 1.836610e+00
1.000000e+00 1.615890e+00
1.000000e+00 2.176360e-01
1.000000e+00 7.520382e-01
1.000000e+00 1.416406e+00
1.000000e+00 1.377309e+00
1.000000e+00 7.911880e-01
1.000000e+00 2.410909e-01
1.000000e+00 1.592348e+00
1.000000e+00 1.859906e+00
1.000000e+00 4.618958e-01
1.000000e+00 5.041143e-01
1.000000e+00 1.168238e+00
1.000000e+00 1.016578e+00
1.000000e+00 6.802132e-01
1.000000e+00 3.479175e-01
1.000000e+00 1.949419e+00
1.000000e+00 1.720885e+00
1.000000e+00 7.263099e-02
1.000000e+00 8.970430e-01
1.000000e+00 1.311411e+00
1.000000e+00 1.366929e+00
1.000000e+00 9.685528e-01
1.000000e+00 2.937214e-03
1.000000e+00 1.667427e+00
1.000000e+00 1.880288e+00
1.000000e+00 2.940455e-01
1.000000e+00 7.361753e-01
1.000000e+00 1.087555e+00
1.000000e+00 1.223727e+00
1.000000e+00 5.755947e-01
1.000000e+00 3.922311e-01
1.000000e+00 1.806477e+00
1.000000e+00 1.523249e+00
1.000000e+00 1.872510e-01
1.000000e+00 8.471186e-01
1.000000e+00 1.448254e+00
1.000000e+00 1.439707e+00
1.000000e+00 8.537088e-01
1.000000e+00 1.787074e-01
1.000000e+00 1.529843e+00
1.000000e+00 1.797442e+00
1.000000e+00 3.993098e-01
1.000000e+00 5.665630e-01
1.000000e+00 1.230809e+00
1.000000e+00 1.079004e+00
1.000000e+00 7.427611e-01
1.000000e+00 2.855070e-01
1.000000e+00 1.886886e+00
1.000000e+00 1.658388e+00
1.000000e+00 1.001101e-02
1.000000e+00 9.595257e-01
1.000000e+00 1.374015e+00
1.000000e+00 1.304336e+00
1.000000e+00 9.060816e-01
1.000000e+00 6.554575e-02
1.000000e+00 1.729913e+00
1.000000e+00 1.942832e+00
1.000000e+00 3.564675e-01
1.000000e+00 6.736160e-01
1.000000e+00 1.025118e+00
1.000000e+00 1.161160e+00
1.000000e+00 5.131498e-01
1.000000e+00 4.548133e-01
1.000000e+00 1.868937e+00
1.000000e+00 1.585759e+00
1.000000e+00 2.496383e-01
1.000000e+00 7.845940e-01
1.000000e+00 1.385851e+00
1.000000e+00 1.409332e+00
1.000000e+00 7.610775e-01
1.000000e+00 2.105496e-01
1.000000e+00 1.624917e+00
1.000000e+00 1.830024e+00
1.000000e+00 4.936597e-01
1.000000e+00 5.364241e-01
1.000000e+00 1.137925e+00
1.000000e+00 1.048352e+00
1.000000e+00 6.503414e-01
1.000000e+00 3.176219e-01
1.000000e+00 1.981745e+00
1.000000e+00 1.690754e+00
1.000000e+00 1.046336e-01
1.000000e+00 9.295984e-01
1.000000e+00 1.280856e+00
1.000000e+00 1.334742e+00
1.000000e+00 9.987434e-01
1.000000e+00 3.367299e-02
1.000000e+00 1.634808e+00
1.000000e+00 1.910220e+00
1.000000e+00 2.620871e-01
1.000000e+00 7.037855e-01
1.000000e+00 1.118031e+00
